id;UID;Mes_Ref;Cod_Empresa;UC;score_ia
166386;173521891520240301;2024-03-01;173;3007641167;0
157323;173521891620240401;2024-04-01;173;3007641167;0
148557;173521891720240501;2024-05-01;173;3007641167;0
142302;173521891820240601;2024-06-01;173;3007641167;0
135653;173521891920240701;2024-07-01;173;3007641167;0
129431;173521892020240801;2024-08-01;173;3007641167;0
123090;173521892120240901;2024-09-01;173;3007641167;0
115153;173521892220241001;2024-10-01;173;3007641167;0
107159;173521892320241101;2024-11-01;173;3007641167;0
98828;173521892420241201;2024-12-01;173;3007641167;0
184840;173521901320240101;2024-01-01;173;400108600;0
175762;173521901420240201;2024-02-01;173;400108600;0
166711;173521901520240301;2024-03-01;173;400108600;0
157648;173521901620240401;2024-04-01;173;400108600;0
148882;173521901720240501;2024-05-01;173;400108600;0
142627;173521901820240601;2024-06-01;173;400108600;0
135978;173521901920240701;2024-07-01;173;400108600;0
129756;173521902020240801;2024-08-01;173;400108600;0
123415;173521902120240901;2024-09-01;173;400108600;0
115477;173521902220241001;2024-10-01;173;400108600;0
107480;173521902320241101;2024-11-01;173;400108600;0
98864;173521902420241201;2024-12-01;173;400108600;0
185518;173521911320240101;2024-01-01;173;ATE0015267;0
176440;173521911420240201;2024-02-01;173;ATE0015267;0
167389;173521911520240301;2024-03-01;173;ATE0015267;0
158322;173521911620240401;2024-04-01;173;ATE0015267;0
149555;173521911720240501;2024-05-01;173;ATE0015267;0
143300;173521911820240601;2024-06-01;173;ATE0015267;0
136650;173521911920240701;2024-07-01;173;ATE0015267;0
130379;173521912020240801;2024-08-01;173;ATE0015267;0
124083;173521912120240901;2024-09-01;173;ATE0015267;0
116146;173521912220241001;2024-10-01;173;ATE0015267;0
108097;173521912320241101;2024-11-01;173;ATE0015267;0
185047;173521921320240101;2024-01-01;173;4787153;0
175969;173521921420240201;2024-02-01;173;4787153;0
166918;173521921520240301;2024-03-01;173;4787153;0
157854;173521921620240401;2024-04-01;173;4787153;0
149087;173521921720240501;2024-05-01;173;4787153;0
142832;173521921820240601;2024-06-01;173;4787153;0
136182;173521921920240701;2024-07-01;173;4787153;0
129942;173521922020240801;2024-08-01;173;4787153;0
123615;173521922120240901;2024-09-01;173;4787153;0
115679;173521922220241001;2024-10-01;173;4787153;0
107664;173521922320241101;2024-11-01;173;4787153;0
184298;173521931320240101;2024-01-01;173;202430527;0
175221;173521931420240201;2024-02-01;173;202430527;0
166170;173521931520240301;2024-03-01;173;202430527;0
157107;173521931620240401;2024-04-01;173;202430527;0
148344;173521931720240501;2024-05-01;173;202430527;0
142089;173521931820240601;2024-06-01;173;202430527;0
135440;173521931920240701;2024-07-01;173;202430527;0
129223;173521932020240801;2024-08-01;173;202430527;0
122879;173521932120240901;2024-09-01;173;202430527;0
114942;173521932220241001;2024-10-01;173;202430527;0
106955;173521932320241101;2024-11-01;173;202430527;0
98672;173521932420241201;2024-12-01;173;202430527;0
184975;173521941320240101;2024-01-01;173;430034447;0
149016;173521941420240501;2024-05-01;173;430034447;0
175897;173521941520240201;2024-02-01;173;430034447;0
166846;173521941620240301;2024-03-01;173;430034447;0
157782;173521941720240401;2024-04-01;173;430034447;0
142761;173521941820240601;2024-06-01;173;430034447;0
136111;173521941920240701;2024-07-01;173;430034447;0
129883;173521942020240801;2024-08-01;173;430034447;0
123548;173521942120240901;2024-09-01;173;430034447;0
115610;173521942220241001;2024-10-01;173;430034447;0
107605;173521942320241101;2024-11-01;173;430034447;0
184976;173521951320240101;2024-01-01;173;430034565;0
175898;173521951420240201;2024-02-01;173;430034565;0
166847;173521951520240301;2024-03-01;173;430034565;0
157783;173521951620240401;2024-04-01;173;430034565;0
149017;173521951720240501;2024-05-01;173;430034565;0
142762;173521951820240601;2024-06-01;173;430034565;0
136112;173521951920240701;2024-07-01;173;430034565;0
129884;173521952020240801;2024-08-01;173;430034565;0
123549;173521952120240901;2024-09-01;173;430034565;0
115611;173521952220241001;2024-10-01;173;430034565;0
107606;173521952320241101;2024-11-01;173;430034565;0
184898;173521961320240101;2024-01-01;173;40550320;0
175820;173521961420240201;2024-02-01;173;40550320;0
166769;173521961520240301;2024-03-01;173;40550320;0
157705;173521961620240401;2024-04-01;173;40550320;0
148939;173521961720240501;2024-05-01;173;40550320;0
142684;173521961820240601;2024-06-01;173;40550320;0
136035;173521961920240701;2024-07-01;173;40550320;0
129811;173521962020240801;2024-08-01;173;40550320;0
123472;173521962120240901;2024-09-01;173;40550320;0
115534;173521962220241001;2024-10-01;173;40550320;0
107534;173521962320241101;2024-11-01;173;40550320;0
185152;173521971420240101;2024-01-01;173;66899942;0
176074;173521971520240201;2024-02-01;173;66899942;0
167023;173521971620240301;2024-03-01;173;66899942;0
157959;173521971720240401;2024-04-01;173;66899942;0
149192;173521971820240501;2024-05-01;173;66899942;0
115784;173521971920241001;2024-10-01;173;66899942;0
142937;173521972020240601;2024-06-01;173;66899942;0
136287;173521972120240701;2024-07-01;173;66899942;0
130016;173521972220240801;2024-08-01;173;66899942;0
123720;173521972320240901;2024-09-01;173;66899942;0
107738;173521972420241101;2024-11-01;173;66899942;0
99001;173521972520241201;2024-12-01;173;66899942;0
176241;173521981420240201;2024-02-01;173;7095724;0
167190;173521981520240301;2024-03-01;173;7095724;0
158126;173521981620240401;2024-04-01;173;7095724;0
149359;173521981720240501;2024-05-01;173;7095724;0
143104;173521981820240601;2024-06-01;173;7095724;0
136454;173521981920240701;2024-07-01;173;7095724;0
130183;173521982020240801;2024-08-01;173;7095724;0
123887;173521982120240901;2024-09-01;173;7095724;0
115951;173521982220241001;2024-10-01;173;7095724;0
107905;173521982320241101;2024-11-01;173;7095724;0
99006;173521982420241201;2024-12-01;173;7095724;0
185319;17352198920240101;2024-01-01;173;7095724;0
184955;173521991320240101;2024-01-01;173;42245940;0
175877;173521991420240201;2024-02-01;173;42245940;0
166826;173521991520240301;2024-03-01;173;42245940;0
157762;173521991620240401;2024-04-01;173;42245940;0
148996;173521991720240501;2024-05-01;173;42245940;0
142741;173521991820240601;2024-06-01;173;42245940;0
136092;173521991920240701;2024-07-01;173;42245940;0
129864;173521992020240801;2024-08-01;173;42245940;0
123529;173521992120240901;2024-09-01;173;42245940;0
115591;173521992220241001;2024-10-01;173;42245940;0
107587;173521992320241101;2024-11-01;173;42245940;0
166143;173522001320240301;2024-03-01;173;1972367;0
184271;173522001420240101;2024-01-01;173;1972367;0
175194;173522001520240201;2024-02-01;173;1972367;0
157080;173522001620240401;2024-04-01;173;1972367;0
148318;173522001720240501;2024-05-01;173;1972367;0
142064;173522001820240601;2024-06-01;173;1972367;0
135415;173522001920240701;2024-07-01;173;1972367;0
129198;173522002020240801;2024-08-01;173;1972367;0
122855;173522002120240901;2024-09-01;173;1972367;0
114918;173522002220241001;2024-10-01;173;1972367;0
106930;173522002320241101;2024-11-01;173;1972367;0
98664;173522002420241201;2024-12-01;173;1972367;0
184100;173522011320240101;2024-01-01;173;1083473;0
175023;173522011420240201;2024-02-01;173;1083473;0
165973;173522011520240301;2024-03-01;173;1083473;0
156910;173522011620240401;2024-04-01;173;1083473;0
148148;173522011720240501;2024-05-01;173;1083473;0
141894;173522011820240601;2024-06-01;173;1083473;0
135246;173522011920240701;2024-07-01;173;1083473;0
129030;173522012020240801;2024-08-01;173;1083473;0
122687;173522012120240901;2024-09-01;173;1083473;0
114750;173522012220241001;2024-10-01;173;1083473;0
106765;173522012320241101;2024-11-01;173;1083473;0
184800;173522021320240101;2024-01-01;173;33137;0
175722;173522021420240201;2024-02-01;173;33137;0
166671;173522021520240301;2024-03-01;173;33137;0
157608;173522021620240401;2024-04-01;173;33137;0
148842;173522021720240501;2024-05-01;173;33137;0
142587;173522021820240601;2024-06-01;173;33137;0
135938;173522021920240701;2024-07-01;173;33137;0
129716;173522022020240801;2024-08-01;173;33137;0
123375;173522022120240901;2024-09-01;173;33137;0
115437;173522022220241001;2024-10-01;173;33137;0
107440;173522022320241101;2024-11-01;173;33137;0
98849;173522022420241201;2024-12-01;173;33137;0
185250;173522031320240101;2024-01-01;173;7049504106;0
176172;173522031420240201;2024-02-01;173;7049504106;0
167121;173522031520240301;2024-03-01;173;7049504106;0
158057;173522031620240401;2024-04-01;173;7049504106;0
123818;173522031720240901;2024-09-01;173;7049504106;0
149290;173522031820240501;2024-05-01;173;7049504106;0
143035;173522031920240601;2024-06-01;173;7049504106;0
136385;173522032020240701;2024-07-01;173;7049504106;0
130114;173522032120240801;2024-08-01;173;7049504106;0
115882;173522032220241001;2024-10-01;173;7049504106;0
107836;173522032320241101;2024-11-01;173;7049504106;0
185116;173522041320240101;2024-01-01;173;53479520;0
176038;173522041420240201;2024-02-01;173;53479520;0
166987;173522041520240301;2024-03-01;173;53479520;0
157923;173522041620240401;2024-04-01;173;53479520;0
149156;173522041720240501;2024-05-01;173;53479520;0
142901;173522041820240601;2024-06-01;173;53479520;0
136251;173522041920240701;2024-07-01;173;53479520;0
129991;173522042020240801;2024-08-01;173;53479520;0
123684;173522042120240901;2024-09-01;173;53479520;0
115748;173522042220241001;2024-10-01;173;53479520;0
107713;173522042320241101;2024-11-01;173;53479520;0
185395;173522051320240101;2024-01-01;173;9004371;0
176317;173522051420240201;2024-02-01;173;9004371;0
167266;173522051520240301;2024-03-01;173;9004371;0
158201;173522051620240401;2024-04-01;173;9004371;0
149434;173522051720240501;2024-05-01;173;9004371;0
143179;173522051820240601;2024-06-01;173;9004371;0
136529;173522051920240701;2024-07-01;173;9004371;0
130258;173522052020240801;2024-08-01;173;9004371;0
123962;173522052120240901;2024-09-01;173;9004371;0
116025;173522052220241001;2024-10-01;173;9004371;0
107977;173522052320241101;2024-11-01;173;9004371;0
99016;173522052420241201;2024-12-01;173;9004371;0
184176;173522061320240101;2024-01-01;173;15559865;0
175099;173522061420240201;2024-02-01;173;15559865;0
156985;173522061520240401;2024-04-01;173;15559865;0
166048;173522061620240301;2024-03-01;173;15559865;0
148223;173522061720240501;2024-05-01;173;15559865;0
141969;173522061820240601;2024-06-01;173;15559865;0
135321;173522061920240701;2024-07-01;173;15559865;0
129104;173522062020240801;2024-08-01;173;15559865;0
122761;173522062120240901;2024-09-01;173;15559865;0
114824;173522062220241001;2024-10-01;173;15559865;0
106836;173522062320241101;2024-11-01;173;15559865;0
98658;173522062420241201;2024-12-01;173;15559865;0
184974;173522071320240101;2024-01-01;173;430034445;0
149015;173522071420240501;2024-05-01;173;430034445;0
175896;173522071520240201;2024-02-01;173;430034445;0
166845;173522071620240301;2024-03-01;173;430034445;0
157781;173522071720240401;2024-04-01;173;430034445;0
142760;173522071820240601;2024-06-01;173;430034445;0
136110;173522071920240701;2024-07-01;173;430034445;0
129882;173522072020240801;2024-08-01;173;430034445;0
123547;173522072120240901;2024-09-01;173;430034445;0
115609;173522072220241001;2024-10-01;173;430034445;0
107604;173522072320241101;2024-11-01;173;430034445;0
185206;173522091320240101;2024-01-01;173;70363501;0
176128;173522091420240201;2024-02-01;173;70363501;0
167077;173522091520240301;2024-03-01;173;70363501;0
158013;173522091620240401;2024-04-01;173;70363501;0
149246;173522091720240501;2024-05-01;173;70363501;0
142991;173522091820240601;2024-06-01;173;70363501;0
136341;173522091920240701;2024-07-01;173;70363501;0
130070;173522092020240801;2024-08-01;173;70363501;0
123774;173522092120240901;2024-09-01;173;70363501;0
115838;173522092220241001;2024-10-01;173;70363501;0
107792;173522092320241101;2024-11-01;173;70363501;0
99005;173522092420241201;2024-12-01;173;70363501;0
185154;173522101320240101;2024-01-01;173;68524900;0
176076;173522101420240201;2024-02-01;173;68524900;0
167025;173522101520240301;2024-03-01;173;68524900;0
157961;173522101620240401;2024-04-01;173;68524900;0
149194;173522101720240501;2024-05-01;173;68524900;0
142939;173522101820240601;2024-06-01;173;68524900;0
136289;173522101920240701;2024-07-01;173;68524900;0
130018;173522102020240801;2024-08-01;173;68524900;0
123722;173522102120240901;2024-09-01;173;68524900;0
115786;173522102220241001;2024-10-01;173;68524900;0
107740;173522102320241101;2024-11-01;173;68524900;0
99003;173522102420241201;2024-12-01;173;68524900;0
184299;173522111320240101;2024-01-01;173;202469;0
175222;173522111420240201;2024-02-01;173;202469;0
166171;173522111520240301;2024-03-01;173;202469;0
157108;173522111620240401;2024-04-01;173;202469;0
148345;173522111720240501;2024-05-01;173;202469;0
142090;173522111820240601;2024-06-01;173;202469;0
135441;173522111920240701;2024-07-01;173;202469;0
129224;173522112020240801;2024-08-01;173;202469;0
122880;173522112120240901;2024-09-01;173;202469;0
114943;173522112220241001;2024-10-01;173;202469;0
106956;173522112320241101;2024-11-01;173;202469;0
98673;173522112420241201;2024-12-01;173;202469;0
185214;173522121320240101;2024-01-01;173;7043166071;0
176136;173522121420240201;2024-02-01;173;7043166071;0
167085;173522121520240301;2024-03-01;173;7043166071;0
158021;173522121620240401;2024-04-01;173;7043166071;0
149254;173522121720240501;2024-05-01;173;7043166071;0
142999;173522121820240601;2024-06-01;173;7043166071;0
136349;173522121920240701;2024-07-01;173;7043166071;0
130078;173522122020240801;2024-08-01;173;7043166071;0
115846;173522122120241001;2024-10-01;173;7043166071;0
123782;173522122220240901;2024-09-01;173;7043166071;0
107800;173522122320241101;2024-11-01;173;7043166071;0
184585;173522131320240101;2024-01-01;173;3013326626;0
175507;173522131420240201;2024-02-01;173;3013326626;0
166456;173522131520240301;2024-03-01;173;3013326626;0
157393;173522131620240401;2024-04-01;173;3013326626;0
148627;173522131720240501;2024-05-01;173;3013326626;0
142372;173522131820240601;2024-06-01;173;3013326626;0
135723;173522131920240701;2024-07-01;173;3013326626;0
129501;173522132020240801;2024-08-01;173;3013326626;0
123160;173522132120240901;2024-09-01;173;3013326626;0
115223;173522132220241001;2024-10-01;173;3013326626;0
107229;173522132320241101;2024-11-01;173;3013326626;0
185519;173522141320240101;2024-01-01;173;MTE0005661;0
176441;173522141420240201;2024-02-01;173;MTE0005661;0
167390;173522141520240301;2024-03-01;173;MTE0005661;0
158323;173522141620240401;2024-04-01;173;MTE0005661;0
149556;173522141720240501;2024-05-01;173;MTE0005661;0
143301;173522141820240601;2024-06-01;173;MTE0005661;0
136651;173522141920240701;2024-07-01;173;MTE0005661;0
130380;173522142020240801;2024-08-01;173;MTE0005661;0
124084;173522142120240901;2024-09-01;173;MTE0005661;0
116147;173522142220241001;2024-10-01;173;MTE0005661;0
108098;173522142320241101;2024-11-01;173;MTE0005661;0
99072;173522142420241201;2024-12-01;173;MTE0005661;0
184587;173522151320240101;2024-01-01;173;3013383888;0
175509;173522151420240201;2024-02-01;173;3013383888;0
166458;173522151520240301;2024-03-01;173;3013383888;0
157395;173522151620240401;2024-04-01;173;3013383888;0
148629;173522151720240501;2024-05-01;173;3013383888;0
142374;173522151820240601;2024-06-01;173;3013383888;0
135725;173522151920240701;2024-07-01;173;3013383888;0
129503;173522152020240801;2024-08-01;173;3013383888;0
123162;173522152120240901;2024-09-01;173;3013383888;0
115225;173522152220241001;2024-10-01;173;3013383888;0
107231;173522152320241101;2024-11-01;173;3013383888;0
184506;173522161320240101;2024-01-01;173;29835799;0
175428;173522161420240201;2024-02-01;173;29835799;0
166377;173522161520240301;2024-03-01;173;29835799;0
157314;173522161620240401;2024-04-01;173;29835799;0
148548;173522161720240501;2024-05-01;173;29835799;0
142293;173522161820240601;2024-06-01;173;29835799;0
135644;173522161920240701;2024-07-01;173;29835799;0
129422;173522162020240801;2024-08-01;173;29835799;0
123081;173522162120240901;2024-09-01;173;29835799;0
115144;173522162220241001;2024-10-01;173;29835799;0
184947;173522171320240101;2024-01-01;173;421110867;0
175869;173522171420240201;2024-02-01;173;421110867;0
166818;173522171520240301;2024-03-01;173;421110867;0
157754;173522171620240401;2024-04-01;173;421110867;0
148988;173522171720240501;2024-05-01;173;421110867;0
142733;173522171820240601;2024-06-01;173;421110867;0
