id_processo,data_criacao,dias_para_deferimento,status_analise,estado,concessionaria,valor_estimado,num_movimentacoes,num_anexos,passou_analise,tipo_irregularidade
17579,2024-04-17 15:50:02,30,Desconhecido,20964812,CELESC,60000.0,8,0,0,COMPENSAÇÃO
17578,2024-04-17 15:33:27,30,Desconhecido,20934565,CELESC,150000.0,8,0,0,FATURAMENTO
17577,2024-04-17 15:32:14,30,Desconhecido,20679581,CELESC,30000.0,8,0,0,LEITURA
17576,2024-04-17 15:30:09,30,Desconhecido,20642130,CELESC,20000.0,8,0,0,COMPENSAÇÃO
17575,2024-04-17 15:17:25,30,Desconhecido,20642076,CELESC,100000.0,10,0,0,COMPENSAÇÃO
17574,2024-04-17 15:16:20,30,Desconhecido,20641975,CELESC,40000.0,9,0,0,LEITURA
17573,2024-04-17 15:14:55,30,Desconhecido,20641894,CELESC,40000.0,9,0,0,COMPENSAÇÃO
17572,2024-04-17 15:12:50,30,Desconhecido,20587601,CELESC,5000.0,9,0,0,LEITURA
17571,2024-04-17 15:11:45,30,Desconhecido,20568313,CELESC,8000.0,10,0,0,LEITURA
17570,2024-04-17 15:09:13,30,Desconhecido,20925930,CELESC,5000.0,10,0,0,LEITURA
17569,2024-04-17 15:08:18,30,Desconhecido,20918950,CELESC,140000.0,8,0,0,LEITURA
17568,2024-04-17 15:06:53,30,Desconhecido,20555246,CELESC,6000.0,8,0,0,COMPENSAÇÃO
17567,2024-04-17 15:05:53,30,Desconhecido,20555165,CELESC,10000.0,8,0,0,LEITURA
17566,2024-04-17 15:04:55,30,Desconhecido,20508159,CELESC,75000.0,9,0,0,COMPENSAÇÃO
17565,2024-04-17 15:02:51,30,Desconhecido,20507900,CELESC,30000.0,8,0,0,LEITURA
17564,2024-04-17 15:01:47,30,Desconhecido,20437162,CELESC,10000.0,7,0,0,LEITURA
17563,2024-04-17 15:00:54,30,Desconhecido,20263474,CELESC,40000.0,8,0,0,COMPENSAÇÃO
17557,2024-04-17 14:59:45,30,Desconhecido,20067411,CELESC,8000.0,8,0,0,LEITURA
17562,2024-04-17 14:58:22,30,Desconhecido,20065095,CELESC,10000.0,8,0,0,COMPENSAÇÃO
17561,2024-04-17 14:57:22,30,Desconhecido,20065010,CELESC,30000.0,7,0,0,COMPENSAÇÃO
17560,2024-04-17 14:56:00,30,Desconhecido,20064986,CELESC,40000.0,7,0,0,COMPENSAÇÃO
17559,2024-04-17 14:54:51,30,Desconhecido,20064927,CELESC,30000.0,9,0,0,LEITURA
17558,2024-04-17 14:53:21,30,Desconhecido,27879853,CELESC,20000.0,9,0,0,LEITURA
17556,2024-04-17 14:52:34,691,Desconhecido,42690538,CELESC,20000.0,13,0,0,COMPENSAÇÃO
17555,2024-04-17 14:51:19,30,Desconhecido,29091684,CELESC,40000.0,7,0,0,COMPENSAÇÃO
17554,2024-04-17 14:50:29,30,Desconhecido,29094713,CELESC,50000.0,9,0,0,LEITURA
17553,2024-04-17 14:48:46,30,Desconhecido,41561491,CELESC,40000.0,9,0,0,LEITURA
17552,2024-04-17 14:47:39,30,Desconhecido,30614658,CELESC,13000.0,10,0,0,LEITURA
17551,2024-04-17 14:46:43,30,Desconhecido,27908039,CELESC,35000.0,9,0,0,COMPENSAÇÃO
17550,2024-04-17 14:45:42,30,Desconhecido,27685773,CELESC,90000.0,8,0,0,COMPENSAÇÃO
17549,2024-04-17 14:43:20,30,Desconhecido,27767222,CELESC,120000.0,8,0,0,COMPENSAÇÃO
17548,2024-04-17 14:41:42,30,Desconhecido,27939473,CELESC,40000.0,9,0,0,COMPENSAÇÃO
17547,2024-04-17 14:40:44,30,Desconhecido,27809944,CELESC,150000.0,9,0,0,LEITURA
17546,2024-04-17 14:39:07,30,Desconhecido,29520658,CELESC,10000.0,7,0,0,COMPENSAÇÃO
17545,2024-04-17 14:39:05,412,Desconhecido,16530110,EQUATORIAL PI,0.0,65,0,0,SCEE
17544,2024-04-17 14:38:11,30,Desconhecido,27700136,CELESC,13000.0,7,0,0,LEITURA
17543,2024-04-17 14:37:23,30,Desconhecido,28979975,CELESC,15000.0,9,0,0,COMPENSAÇÃO
17542,2024-04-17 14:36:22,30,Desconhecido,24114775,CELESC,30000.0,9,0,0,COMPENSAÇÃO
17541,2024-04-17 14:27:05,30,Desconhecido,23018607,AMAZONAS,200000.0,9,0,0,CONSUMO
17540,2024-04-17 14:25:14,30,Desconhecido,22629750,AMAZONAS,20000.0,8,0,0,COMPENSAÇÃO
17539,2024-04-17 14:24:21,30,Desconhecido,22912878,AMAZONAS,40000.0,8,0,0,COMPENSAÇÃO
17538,2024-04-17 14:23:04,588,Desconhecido,22797882,AMAZONAS,70000.0,7,0,0,LEITURA
17537,2024-04-17 14:21:47,30,Desconhecido,22751386,AMAZONAS,30000.0,8,0,0,COMPENSAÇÃO
17536,2024-04-17 14:20:30,245,Desconhecido,22460632,AMAZONAS,40000.0,18,1,0,COMPENSAÇÃO
17535,2024-04-17 14:19:18,30,Desconhecido,21644772,AMAZONAS,40000.0,8,0,0,COMPENSAÇÃO
17534,2024-04-17 14:18:02,30,Desconhecido,9216430,AMAZONAS,60000.0,8,0,0,COMPENSAÇÃO
17533,2024-04-17 14:16:16,30,Desconhecido,21760217,AMAZONAS,10000.0,9,0,0,COMPENSAÇÃO
17532,2024-04-17 14:15:13,30,Desconhecido,5930839,AMAZONAS,10000.0,10,0,0,COMPENSAÇÃO
17531,2024-04-17 14:13:48,30,Desconhecido,21600635,AMAZONAS,30000.0,15,1,0,COMPENSAÇÃO
17530,2024-04-17 14:12:26,30,Desconhecido,21703906,AMAZONAS,30000.0,9,0,0,COMPENSAÇÃO
17529,2024-04-17 14:11:02,30,Desconhecido,21391190,AMAZONAS,10000.0,9,0,0,COMPENSAÇÃO
17528,2024-04-17 14:10:08,30,Desconhecido,21101507,AMAZONAS,50000.0,9,0,0,COMPENSAÇÃO
17527,2024-04-17 14:08:54,30,Desconhecido,21239444,AMAZONAS,10000.0,8,0,0,COMPENSAÇÃO
17526,2024-04-17 14:07:54,30,Desconhecido,8761302,AMAZONAS,30000.0,9,0,0,COMPENSAÇÃO
17525,2024-04-17 14:06:33,30,Desconhecido,8489637,AMAZONAS,300000.0,12,0,0,LEITURA
17524,2024-04-17 14:04:30,30,Desconhecido,7476973,AMAZONAS,30000.0,8,0,0,COMPENSAÇÃO
17523,2024-04-17 14:03:08,30,Desconhecido,7739737,AMAZONAS,150000.0,14,0,0,COMPENSAÇÃO
17522,2024-04-17 14:01:24,30,Desconhecido,20942125,AMAZONAS,30000.0,10,0,0,COMPENSAÇÃO
17521,2024-04-17 14:00:30,30,Desconhecido,6538819,AMAZONAS,400000.0,20,0,0,DÚVIDA
17520,2024-04-17 13:57:53,30,Desconhecido,8956839,AMAZONAS,200000.0,8,0,0,COMPENSAÇÃO
17519,2024-04-17 13:56:17,30,Desconhecido,6368735,AMAZONAS,150000.0,8,0,0,COMPENSAÇÃO
17518,2024-04-17 13:53:20,30,Desconhecido,6366805,AMAZONAS,20000.0,8,0,0,COMPENSAÇÃO
17517,2024-04-17 13:52:13,30,Desconhecido,6366341,AMAZONAS,100000.0,9,0,0,COMPENSAÇÃO
17516,2024-04-17 13:49:56,30,Desconhecido,6362451,AMAZONAS,40000.0,9,0,0,LEITURA
17515,2024-04-17 13:48:06,245,Desconhecido,6408052,AMAZONAS,100000.0,21,1,0,LEITURA
17514,2024-04-17 13:46:26,30,Desconhecido,6410693,AMAZONAS,200000.0,8,0,0,LEITURA
17513,2024-04-17 13:43:15,30,Desconhecido,7266960,AMAZONAS,12000.0,9,0,0,LEITURA
17512,2024-04-17 13:41:53,30,Desconhecido,20489390,AMAZONAS,24000.0,10,0,0,COMPENSAÇÃO
17511,2024-04-17 08:47:28,-318,Desconhecido,917133,EQUATORIAL PI,0.0,52,0,0,COMPENSAÇÃO
17510,2024-04-08 00:00:00,30,Desconhecido,7028697842,ENERGISA MS,19500.0,22,0,0,LEITURA
17505,2024-03-26 00:00:00,30,Desconhecido,35711850,CPFL PAULISTA,0.0,7,0,0,DÚVIDA
17506,2024-03-26 00:00:00,30,Desconhecido,34361987,CPFL PAULISTA,0.0,7,0,0,DÚVIDA
17507,2024-03-26 00:00:00,30,Desconhecido,41741269,CPFL PAULISTA,0.0,5,0,0,DÚVIDA
17508,2024-03-26 00:00:00,30,Desconhecido,4001028265,CPFL PAULISTA,0.0,5,0,0,DÚVIDA
17509,2024-03-26 00:00:00,30,Desconhecido,4000922059,CPFL PIRATININGA,0.0,6,0,0,DÚVIDA
17498,2024-03-25 00:00:00,30,Desconhecido,24150623,CELESC,550.0,9,0,0,LEITURA
17499,2024-03-25 00:00:00,30,Desconhecido,1228503,RGE,250.0,5,0,0,LEITURA
17500,2024-03-25 00:00:00,30,Desconhecido,25206282,CELESC,180.0,9,0,0,LEITURA
17501,2024-03-25 00:00:00,30,Desconhecido,1460291,NEOENERGIA PE (CELPE),15.0,8,0,0,LEITURA
17502,2024-03-25 00:00:00,30,Desconhecido,3082464334,RGE,15.0,5,0,0,LEITURA
17503,2024-03-25 00:00:00,30,Desconhecido,3869319,NEOENERGIA PE (CELPE),25.0,8,0,0,LEITURA
17504,2024-03-25 00:00:00,30,Desconhecido,3095074332,RGE,2.0,5,0,0,LEITURA
17487,2024-03-22 00:00:00,30,Desconhecido,2036271973,CPFL PIRATININGA,0.0,9,0,0,SERVIÇO
17488,2024-03-22 00:00:00,30,Desconhecido,619664,NEOENERGIA BA (COELBA),800.0,10,0,0,LEITURA
17489,2024-03-22 00:00:00,30,Desconhecido,1005114,NEOENERGIA BA (COELBA),750.0,11,0,0,LEITURA
17490,2024-03-22 00:00:00,30,Desconhecido,400137154,LIGHT,750.0,11,0,0,LEITURA
17491,2024-03-22 00:00:00,30,Desconhecido,6139582,NEOENERGIA BA (COELBA),450.0,11,0,0,LEITURA
17492,2024-03-22 00:00:00,30,Desconhecido,4996463,NEOENERGIA BA (COELBA),320.0,89,0,0,LEITURA
17493,2024-03-22 00:00:00,30,Desconhecido,5634191,NEOENERGIA BA (COELBA),200.0,10,0,0,LEITURA
17494,2024-03-22 00:00:00,30,Desconhecido,770783,NEOENERGIA BA (COELBA),50.0,12,0,0,LEITURA
17495,2024-03-22 00:00:00,30,Desconhecido,400162353,LIGHT,10.0,10,0,0,LEITURA
17496,2024-03-22 00:00:00,30,Desconhecido,642302,NEOENERGIA BA (COELBA),1.0,10,0,0,LEITURA
17497,2024-03-22 00:00:00,30,Desconhecido,3380888,NEOENERGIA BA (COELBA),1.0,12,0,0,LEITURA
17457,2024-03-21 00:00:00,30,Desconhecido,4187636,EQUATORIAL PI,10000.0,11,0,0,LEITURA
17458,2024-03-21 00:00:00,30,Desconhecido,1139113,ENERGISA MR (ENERGISA MG),2800.0,6,0,0,LEITURA
17459,2024-03-21 00:00:00,30,Desconhecido,15657863,EQUATORIAL GO (ENEL GOIAS),2500.0,14,0,0,LEITURA
17460,2024-03-21 00:00:00,30,Desconhecido,20676918,EQUATORIAL GO (ENEL GOIAS),1350.0,13,0,0,LEITURA
17461,2024-03-21 00:00:00,30,Desconhecido,1510006014,EQUATORIAL GO (ENEL GOIAS),1200.0,12,0,0,LEITURA
17462,2024-03-21 00:00:00,30,Desconhecido,13899085,ENERGISA MR (ENERGISA MG),1000.0,6,0,0,LEITURA
17463,2024-03-21 00:00:00,30,Desconhecido,7401655,EQUATORIAL MAR,850.0,6,0,0,LEITURA
17464,2024-03-21 00:00:00,30,Desconhecido,2000448613,EQUATORIAL PA,650.0,10,0,0,LEITURA
17465,2024-03-21 00:00:00,30,Desconhecido,2729091,EQUATORIAL PI,450.0,10,0,0,LEITURA
17466,2024-03-21 00:00:00,30,Desconhecido,20356791,EQUATORIAL GO (ENEL GOIAS),350.0,14,0,0,LEITURA
17467,2024-03-21 00:00:00,30,Desconhecido,2460092460,EQUATORIAL GO (ENEL GOIAS),350.0,12,0,0,LEITURA
17468,2024-03-21 00:00:00,30,Desconhecido,170005264,EQUATORIAL GO (ENEL GOIAS),200.0,12,0,0,LEITURA
17469,2024-03-21 00:00:00,30,Desconhecido,2960184252,EQUATORIAL GO (ENEL GOIAS),200.0,12,0,0,LEITURA
17470,2024-03-21 00:00:00,30,Desconhecido,37784463,EQUATORIAL RS (CEEE),150.0,8,0,0,LEITURA
17471,2024-03-21 00:00:00,30,Desconhecido,11292051,ENERGISA MR (ENERGISA MG),150.0,6,0,0,LEITURA
17472,2024-03-21 00:00:00,30,Desconhecido,37018892,EQUATORIAL RS (CEEE),120.0,8,0,0,LEITURA
17473,2024-03-21 00:00:00,30,Desconhecido,30021327,EQUATORIAL GO (ENEL GOIAS),70.0,13,0,0,LEITURA
17474,2024-03-21 00:00:00,30,Desconhecido,204796,ENERGISA RO,70.0,7,0,0,LEITURA
17475,2024-03-21 00:00:00,30,Desconhecido,21709,EQUATORIAL PA,60.0,10,0,0,LEITURA
17476,2024-03-21 00:00:00,30,Desconhecido,4830298183,EQUATORIAL GO (ENEL GOIAS),50.0,13,0,0,LEITURA
17477,2024-03-21 00:00:00,30,Desconhecido,6963897,EQUATORIAL MAR,50.0,6,0,0,LEITURA
17478,2024-03-21 00:00:00,30,Desconhecido,1567969,EQUATORIAL MAR,30.0,6,0,0,LEITURA
17479,2024-03-21 00:00:00,30,Desconhecido,6244262,EQUATORIAL PA,25.0,9,0,0,LEITURA
17480,2024-03-21 00:00:00,30,Desconhecido,202671691,ENERGISA RO,25.0,7,0,0,LEITURA
17481,2024-03-21 00:00:00,30,Desconhecido,31820489,ENERGISA SE,25.0,7,0,0,LEITURA
17482,2024-03-21 00:00:00,30,Desconhecido,4673840,EQUATORIAL PA,20.0,9,0,0,LEITURA
17483,2024-03-21 00:00:00,30,Desconhecido,9178520,EQUATORIAL PA,20.0,9,0,0,LEITURA
17484,2024-03-21 00:00:00,30,Desconhecido,20673528,EQUATORIAL GO (ENEL GOIAS),5.0,11,0,0,LEITURA
17485,2024-03-21 00:00:00,30,Desconhecido,24813,EQUATORIAL PA,5.0,6,0,0,LEITURA
17486,2024-03-21 00:00:00,30,Desconhecido,2210144377,EQUATORIAL GO (ENEL GOIAS),4.0,11,0,0,LEITURA
17456,2024-03-19 00:00:00,30,Desconhecido,6366376,AMAZONAS,5000.0,11,0,0,FATURAMENTO
17447,2024-03-18 00:00:00,30,Desconhecido,107883899,COPEL,2600.0,14,0,0,LEITURA
17448,2024-03-18 00:00:00,30,Desconhecido,107884917,COPEL,1500.0,7,0,0,LEITURA
17449,2024-03-18 00:00:00,30,Desconhecido,107884810,COPEL,1300.0,7,0,0,LEITURA
17450,2024-03-18 00:00:00,30,Desconhecido,107886430,COPEL,900.0,7,0,0,LEITURA
17451,2024-03-18 00:00:00,30,Desconhecido,107886472,COPEL,700.0,7,0,0,LEITURA
17452,2024-03-18 00:00:00,30,Desconhecido,75025019,COPEL,300.0,7,0,0,LEITURA
17453,2024-03-18 00:00:00,30,Desconhecido,107884186,COPEL,300.0,7,0,0,LEITURA
17454,2024-03-18 00:00:00,30,Desconhecido,107884542,COPEL,150.0,7,0,0,LEITURA
17455,2024-03-18 00:00:00,30,Desconhecido,107884879,COPEL,80.0,7,0,0,LEITURA
